mes,geografia,uol1_name,uol2_name,service1_id,service1_name,nro_fichas_rfo,nro_sn2_ficha_rfo_status _ok,nro_sn2_sn1_dependencias,nro_sn2_sn1,nro_features_desplegadas_calidad,nro_features_desplegadas,puntaje_total_adopcion_sn2,total_sn2_sn1,total_vulnerabilidades_high,total_lineas_codigo,total_vulnerabilidades_high_mes_ant,total_lineas_codigo_mes_ant
05/25/2025,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7231,CIB ONLINE INTEGRATION,2,1,0,2,21,28,0,2,60,"237,737",60,"237,737"
05/25/2025,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7576,POSITION KEEPING & RISK MANAGEMENT,2,2,2,2,37,39,0,1,34,"18,862",2,"23,192"
05/25/2025,CIB,SW DELIVERY,GLOBAL MARKETS FRONT OFFICE,7577,POSITION KEEPING & RISK MANAGEMENT (LEGACY),2,1,2,2,3,3,1,1,0,109,0,109
05/25/2025,CIB,SW DELIVERY,GTB & IB&F,7581,GTB,4,4,4,4,3,4,2,4,0,"3,967",0,"3,967"
05/25/2025,CIB,SW DELIVERY,GTB & IB&F,7582,IB&F,9,9,7,7,5,5,4,5,748,"4,380,419",773,"4,373,450"
05/25/2025,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,448,REGULATORY & ONBOARDING,1,1,1,1,0,0,0,0,0,0,0,0
05/25/2025,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7583,TRANSACTION REPORTING & RECONCILIATIONS,5,5,4,4,20,28,3,5,0,"122,804",0,"113,294"
05/25/2025,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7584,SUPERVISORY FUNCTIONS,6,5,5,5,11,13,8,8,0,"1,137,187",0,"1,137,187"
05/25/2025,CIB,SW DELIVERY,REPOSITORIES AND SUPERVISORY FUNCTIONS,7585,REPOSITORIES,8,8,8,8,6,6,3,5,0,"1,215,961",276,"7,695,802"
05/25/2025,CIB,SW DELIVERY,RISK,7569,MARKET & COUNTERPARTY RISK,10,9,9,10,20,23,2,6,377,"268,258",377,"268,258"
05/25/2025,CIB,SW DELIVERY,RISK,7570,RISK MEASUREMENT 2.0,1,1,0,1,0,0,0,0,0,0,0,0
05/25/2025,CIB,SW DELIVERY,RISK,7571,MARKET DATA & RISK SOLUTIONS,12,11,9,10,23,25,3,7,218,"6,646,321",219,"7,896,714"
05/25/2025,CIB,SW DELIVERY,RISK,7736,XVA,4,3,2,4,4,8,1,3,0,"282,764",0,"836,267"
05/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATA TRANSFORMATION,6018,CLIENT SOLUTIONS - DATA,6,5,6,6,0,0,3.5,4,0,"186,657",0,"186,657"
05/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4502,FINANZAS - DATA,3,3,3,3,10,11,1,3,0,"34,286",0,"34,153"
05/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4503,RIESGOS - DATA,5,5,5,5,7,8,4,5,0,"3,867",0,"3,283"
05/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4506,DATA MODELING & DEVELOPMENT,11,1,11,11,0,0,8,10,0,"18,095",0,"17,362"
05/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,DATAHUB,4914,ENGINEERING - DATA,4,3,2,4,0,0,3,4,0,"465,656",73,"1,083,007"
05/25/2025,COLOMBIA,DATA TRANSFORMATION & ENGINEERING,SALESFORCE,4495,SALESFORCE - DATA,3,3,3,3,1,1,1.5,3,78,"3,088,882",78,"3,085,401"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,293,T&C,11,11,9,9,1,1,3,4,15,"245,780",19,"245,707"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,294,FINANZAS,16,16,16,16,18,19,7,8,0,"139,856",0,"139,458"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-FINANZAS-T&C-R&IC,295,CUMPLIMIENTO & AUDITORIA,13,13,13,13,0,0,3,4,0,696,0,696
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5127,RIESGOS PARTICULARES,6,6,6,6,5,5,6,6,0,"711,991",0,"706,110"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5130,RIESGOS COBRANZA,2,2,2,2,10,10,1,1,0,0,0,0
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,5131,"RIESGOS REPORTING, NORMATIVOS",6,6,6,6,5,5,3,3,0,"51,831",0,"51,831"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CFS-RIESGOS,6209,RIESGOS PYMES Y MAYORISTAS,6,6,6,6,6,6,4,4,0,"56,900",671,"156,503"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,456,BACKOFFICE,5,5,5,5,3,3,0,1,0,793,0,757
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,457,FIDUCIARIA,7,6,7,7,0,0,5.5,6,73,"4,582,854",73,"4,582,854"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,458,GLOBAL MARKET & COMEX,20,17,17,20,6,6,8.5,11,9,"783,926",9,"783,807"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CIB & COMEX - FIDUCIARIA - VALORES,459,VALORES,4,4,3,3,0,0,0.5,1,0,"38,691",0,"38,691"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,6136,DEVOPS - CI/CD,0,0,0,0,0,0,"0,0",0,0,0,0,802
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,0,0,0,0,0,0,"0,0",0,0,0,0,0
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,55,LOANS,9,9,9,9,18,19,4,10,4,"3,045,487",15,"2,936,736"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,169,ACCOUNTS,7,7,7,7,13,13,3,3,0,"567,289",0,"563,908"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,172,PERSONAS Y ARQ. HOST,4,4,4,4,3,3,1,2,0,"231,872",0,"232,155"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,173,VENTAS ASISTIDAS CAP,2,2,2,2,1,1,2,2,90,"654,352",90,"654,352"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,174,PROCESS AUTOMATION,18,18,17,17,0,0,8,10,2,"2,518,849",62,"2,872,261"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,7283,GESTION REMOTA RETAIL,1,1,1,1,31,31,0,1,0,"119,447",0,"71,372"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,CORE,7437,GESTION REMOTA PYMES,0,0,0,0,10,10,1,1,0,"50,699",0,"46,474"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DATA TRANSFORMATION,111,CLIENT SOLUTIONS,1,1,1,1,0,0,1,1,0,0,0,0
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,6110,TESTING TOOLS,4,4,0,4,0,0,0,0,0,0,0,0
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,6136,DEVOPS - CI/CD,0,0,0,0,0,0,0,0,0,0,0,802
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,DEVOPS,7207,Z COLOMBIA,0,0,0,0,0,0,0,0,0,0,0,0
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,175,PAYMENTS,11,9,11,11,21,22,8,8,0,"807,191",0,"773,868"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,395,ENTERPRISE WEB CHANNEL,7,5,7,7,21,23,2.5,6,324,"5,390,424",324,"5,330,932"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,396,TRANSACCIONALIDAD,6,6,6,6,3,3,5,6,9,"1,067,127",9,"1,060,045"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,5209,ENTERPRISE MOBILE (GEMA),2,2,2,2,16,16,0,1,0,"70,150",0,"70,150"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,ENTERPRISE,6667,SOLUCIONES FINANCIERAS,3,3,3,3,1,1,0,2,0,"28,755",0,"28,755"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,85,OPEN MARKET,8,6,6,8,4,5,3.5,5,35,"2,415,876",35,"2,390,630"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,340,NET,3,3,3,3,0,0,2,3,0,"3,346,569",0,"3,399,251"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,341,OFICINA,10,10,10,10,3,3,7.5,8,0,"958,738",0,"950,835"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,343,MOVIL RETAIL,1,1,1,1,28,34,1,1,0,"87,772",0,"87,759"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4010,FRAUDE,1,1,1,1,0,0,1,1,0,"31,349",0,"31,349"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4065,CANALES ASISTIDOS IVR/CBs,2,2,2,2,6,6,1.5,2,0,"126,857",0,"136,515"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,4066,CANALES ASISTIDOS ATMs/RPA,2,2,2,2,0,0,1,1,0,"12,140",0,"12,140"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,RETAIL,5088,ANTIFRAUDE,6,6,6,6,0,0,4.5,5,30,"876,765",30,"889,257"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SALESFORCE,6371,SALESFORCE,6,4,6,6,1,1,1,2,0,"19,677",0,"19,677"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4061,SEGUROS SISTEMAS ESPECIALIZADAOS,3,3,3,3,0,5,1.5,2,0,"144,967",0,"142,707"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,4063,SEGUROS AUTOMATION,7,7,7,7,0,8,1,6,0,146,0,0
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6650,SEGUROS PROCESOS,6,6,6,6,0,0,3.5,4,0,"10,697",0,"15,073"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6651,SEGUROS FINANCIERO,4,4,4,4,0,1,0.5,1,0,"5,896",0,"4,772"
05/25/2025,COLOMBIA,SYSTEMS ENGINEERING,SEGUROS,6652,BUSINESS CORE,3,3,3,3,0,7,0,3,982,"1,869,379",982,"1,865,248"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,134,INFRA MULTICANAL EMPRESAS,1,0,5,6,0,0,3,6,263,"2,874,734",878,"6,897,081"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,260,DIGITAL SIGNING,1,1,1,1,0,0,1,1,0,"66,419",0,"46,569"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,261,ALERTAS FX,1,1,1,1,0,0,0,0,0,"12,942",0,"12,942"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,4958,FACTORIA ENTERPRISE CLIENTS AMERICA,0,0,1,1,7,7,0,1,0,"29,145",0,"24,625"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,6762,FX SMART HEDGING,0,0,1,1,0,0,0,0,0,"105,320",0,"105,320"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7184,PROCESOS ONBOARDING & CONTRATACION,0,0,1,1,0,0,1,1,0,0,0,0
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,COREX & BANKING PLATFORM EVOLUTION,7395,CREDIT EXPERIENCE,0,0,0,2,0,0,1,1,0,"2,939",0,"1,207"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,DIGITAL CHANNELS,388,PLATAFORMA SENDA,0,0,4,5,17,17,4,5,2,"3,040,035",2,"3,012,046"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,DIGITAL CHANNELS,389,PLATAFORMA GEMA,0,0,1,1,15,15,1,1,0,"1,415,831",0,"1,420,135"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,EMBEDDED FINANCE,390,PLATAFORMA API CHANNEL,0,0,1,1,9,9,0,1,0,"251,392",0,"251,605"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,344,PIVOT NET,6,6,6,6,2,2,3.5,5,731,"3,712,558","1,121","5,979,746"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,348,INFRAESTRUCTURA MULTICANAL ALPHA,19,19,19,19,5,5,4,4,0,"130,964",4,"288,458"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,GLOBAL CHANNELS,4779,GLOBAL CHANNELS,3,3,2,2,2,2,3,3,0,"14,576",0,"57,187"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,259,SERVICE BANKERS'S TOOLS - DWP,1,0,0,1,0,0,1,1,0,0,0,0
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,4358,PIVOT IMPLEMENTATION,1,1,1,1,1,1,1,1,0,"223,709",0,"218,938"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,CHANNELS & PROCESSES,SERVICING & CLIENT EXPERIENCE TRANSFORMATION,7210,PRODUCTIVIDAD Y DEVOPS,0,0,0,1,0,0,0,1,0,"56,261",0,"55,418"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,BBVA SPARK,7429,HERRAMIENTAS SPARK,0,0,2,2,2,2,2.5,3,0,"40,971",0,"37,340"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,259,SERVICE BANKERS'S TOOLS - DWP,1,1,2,2,2,2,0,1,2,"1,033,734",2,"1,033,734"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,4961,GESTOR DE INTERVINIENTES,1,1,1,1,0,0,0,0,0,0,0,0
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,RELATIONSHIP MODELS,6335,INTERNATIONAL CROSSBORDER COORDINATION TOOL,1,1,1,1,0,0,0,1,484,"330,737",484,"354,886"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,SUSTAINABILITY RELATIONSHIP MODELS & SPARK,SUSTAINABILITY,388,PLATAFORMA SENDA,0,0,1,1,0,0,1,1,0,"86,745",0,"85,830"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,DOMESTIC TREASURY MANAGEMENT,349,PLATAFORMA ETPB,0,0,1,1,33,35,1,1,0,"1,065,266",0,"1,030,579"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,HIGH VALUE SOLUTIONS,98,FINANCIACION ESPECIALIZADA,0,0,0,1,0,0,0,1,0,"2,157",0,"1,655"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,HIGH VALUE SOLUTIONS,7699,TRADE FINANCE,1,1,1,1,0,0,1,1,0,"6,750",0,"6,745"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,INTERNATIONAL TREASURY MANAGEMENT,345,PIVOT CONNECT,2,2,2,2,16,16,2,2,0,"609,845",0,"255,049"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,INTERNATIONAL TREASURY MANAGEMENT,7135,PIVOT DATA,0,0,1,1,0,0,0,0,0,0,0,0
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,LIQUIDITY MANAGEMENT,345,PIVOT CONNECT,2,2,2,2,12,12,2,2,0,"1,209,803",0,"1,193,553"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,346,PIVOT - COMMERCIAL CARD,1,1,1,1,2,2,1,1,0,"715,350",0,"711,455"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,347,PIVOT - GLOBAL SUPPLY CHAIN FINANCE,1,1,1,1,0,0,1,1,0,"9,125",0,"9,125"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,6141,PIVOT - VIRTUAL ACCOUNTS,1,1,1,1,2,2,1,1,0,"55,788",0,"55,387"
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7423,GLOBAL SCF (LOCAL MULTICOUNTRY),0,0,0,1,0,0,1,1,0,137,0,0
05/25/2025,COMMERCIAL CLIENT SOLUTIONS,VALUE PROPOSITION,VAM SCF CARDS,7424,BBVA CONNECTA,0,0,0,1,0,0,0,1,0,"1,102",0,378
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,400,CS INGESTAS,2,2,4,4,87,91,2,4,0,"32,061",0,"38,595"
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,401,HERRAMIENTAS DATA,7,7,6,7,36,38,5,7,432,"3,880,660",520,"4,913,783"
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,402,"T&C, CROSS Y ENGINEERING INGESTAS",1,1,1,1,23,23,0,1,0,"35,329",0,"39,710"
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,403,VISUAL CLIENT,1,1,1,1,0,0,0,0,0,"135,612",0,"135,612"
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,404,DE PLATAFORMA INFORMACIONAL HOLDING (HIS Y MAESTROS),1,1,1,1,0,0,0,0,0,"112,683",0,"112,683"
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,405,DATAHUB R&F,3,3,1,3,77,79,2,3,0,"119,469",0,"123,469"
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,406,GDH ALPHA,1,1,1,1,13,15,0,1,0,"758,855",0,"752,889"
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,5504,DQ HOLDING,1,1,1,1,0,0,0,1,0,"2,955",0,"2,955"
05/25/2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,6136,DEVOPS - CI/CD,1,1,0,1,0,0,0,1,0,718,0,651
05/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,392,TERADATA SYSTEMS,1,1,1,1,5,5,0,1,183,"1,311,836",183,"1,298,840"
05/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5709,RIESGOS & FINANZAS,3,3,2,3,77,81,1,2,0,"54,565",0,"47,648"
05/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5710,CS & SOSTENIBILIDAD,4,4,4,4,128,128,3,4,0,"137,838",2,"2,046,551"
05/25/2025,ESPANA,DATA ENGINEERING,DATA HUB,5711,CROSS SYSTEM,1,0,1,1,18,18,0,1,0,"105,154",0,"106,207"
05/25/2025,ESPANA,DATA ENGINEERING,DATA MODELLING,5713,SDM,2,2,2,2,92,92,0,2,0,"12,549",0,"10,051"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,52,CLIENTS REGULATORY COMPLIANCE,3,3,3,3,3,3,3,3,0,"759,246",0,"754,200"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,71,BACKEND,3,3,3,3,15,15,0,3,7,"1,553,012",13,"1,484,202"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,157,CLIENTS,3,2,2,3,5,5,3,3,0,"70,602",0,"70,562"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ALPHA,431,ALPHA CORE PLATFORM,3,3,2,2,14,14,2,3,0,"44,852",0,"39,125"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,53,CONSUMER FINANCE,1,1,1,1,3,6,1,1,216,"1,148,109",216,"1,170,206"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,266,CONSUMER FINANCE CHANNEL,4,4,4,4,0,0,2,4,134,"2,147,784",138,"2,096,698"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,267,COBRANDED,4,4,2,4,6,7,3,4,97,"1,841,534",133,"1,839,491"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CONSUMER FINANCE SYSTEMS,268,RED DE AGENTES,1,1,1,1,2,2,1,1,0,"1,011,420",0,"1,026,179"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,425,"VALORES, FONDOS INTERNACIONALES, DEPOSITARIA Y ACCIONISTAS",13,12,12,12,34,34,6,11,269,"3,188,267","1,140","4,223,767"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,428,VENTA DE CARTERAS,1,0,1,1,6,13,1,1,0,"243,112",0,"237,153"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE BANKING PRODUCTS,430,FINANCIACION,9,9,9,9,15,17,8,9,1,"1,334,867",1,"1,343,824"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,128,CCS PRICING,4,2,4,4,2,3,3,3,0,"200,216",0,"202,617"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,129,TRANSFORMACION DE OPERACIONES,8,8,8,8,0,0,4.5,7,482,"3,999,764",404,"3,558,406"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,130,INFRAESTRUCTURA OPERACIONAL,4,4,4,4,4,5,2,4,0,"301,437",0,"300,416"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,131,CONTRATACIO,4,4,4,4,9,11,4,4,425,"7,141,765",425,"7,123,504"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,132,"DOC, TTGG, LIQUIDACION",3,3,3,3,18,19,2,3,0,"339,395",0,"231,989"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORE CROSS SYSTEMS,133,MODELO DE DIRECCION Y GESTION,5,5,5,5,5,5,4,4,0,"39,849",6,"94,060"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,4,RIESGOS DE CREDITO,8,8,6,6,27,27,9,9,4,"2,637,364",4,"2,107,994"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,319,GESTION RECUPERATORIA Y CONTROL INTERNA,3,3,3,3,8,8,2,3,0,"771,164",0,"1,484,871"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,320,T&C Y COMUNICACIONES,4,3,1,1,0,0,4,4,"1,649","3,495,052","1,796","3,621,023"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,321,REPORTING NORMATIVO,6,5,6,6,2,2,4,5,0,"6,828,417","1,018","7,508,545"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,322,IMPAGO Y COBERTURAS,8,8,7,7,13,13,7,7,50,"1,579,250",50,"1,410,514"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,323,CONTABILIDAD Y REAL ESTATE,4,4,4,4,2,3,4,4,82,"1,193,252",82,"1,196,672"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS SYSTEMS,324,SSJJ Y OTROS,4,3,2,3,1,1,2,2,0,"259,317",0,"265,168"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,96,ENTERPRISE CLIENTS OPERATIONS,9,9,9,9,9,13,5,8,92,"3,645,148",92,"3,640,614"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,98,FINANCIACION ESPECIALIZADA,4,4,4,4,1,5,2.5,4,82,"1,756,792",82,"1,738,432"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,100,ENTERPRISES CHANNEL,4,4,4,4,13,16,3,4,"2,392","20,186,104","2,532","20,283,601"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,4739,ENTERPRISE MXM,2,2,2,2,1,1,2,2,1,"344,481",0,"344,357"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,5938,COMEX,2,2,2,2,3,6,0.5,2,51,"1,957,764",51,"1,960,500"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,ENTERPRISE CLIENTS SYSTEMS,6169,ENTERPRISE MOBILE CHANNEL,2,2,2,2,6,6,1,2,0,"4,405,671",5,"4,532,155"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,300,INSURANCE - POSTVENTA,2,2,2,2,2,2,1.5,2,0,"12,409",0,"12,413"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,301,INSURANCE - AHORRO Y PREVISION,5,5,5,5,15,15,4,4,0,"34,366,102",9,"35,004,051"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,302,INSURANCE - FINANCIERO ACTUARIAL,4,4,3,3,0,0,4,4,0,"28,958",0,"27,803"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,303,INSURANCE - DISTRIBUCION,1,1,1,1,8,11,1,1,0,"8,178,948",0,"8,177,406"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,304,INSURANCE - BACKOFFICE Y DATA,3,3,3,3,6,6,1,3,0,"3,031,386",0,"2,947,817"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,307,ASSET MANAGEMENT - MIDDLE OFFICE,4,4,2,2,0,0,1,3,0,"314,373",0,"314,373"
05/25/2025,ESPANA,SYSTEMS ENGINEERING,INSURANCE AND ASSET MANAGEMENT SYSTEMS,308,ASSET MANAGEMENT - INFORMACIONAL & WEBS,5,5,5,5,2,2,3,5,"2,337","9,651,633","2,275","7,837,000"
