mes,geografia,uol1_name,uol2_name,service1_id,service1_name,nro_fichas_rfo,nro_fichas_rfo_ok,nro_sn2_sn1_dependencias,nro_sn2_sn1,nro_features_desplegadas_calidad,nro_features_desplegadas,puntaje_total_adopcion_sn2,sn2_sn1_medidos,total_vulnerabilidades_high,total_lineas_codigo
04/25/2025,PERU,SYSTEMS,FINANCE,378,ACCOUNTING,7,7,5,7,2,2,4.5,7,168,575147
04/25/2025,PERU,SYSTEMS,LOANS,53,CONSUMER FINANCE,4,0,3,3,1,1,2,3,0,1400520
04/25/2025,PERU,SYSTEMS,LOANS,55,LOANS,7,5,5,7,0,0,1.5,3,0,5290
04/25/2025,PERU,SYSTEMS,LOANS,6190,LOANS OTHER PRODUCTS,14,0,14,14,1,1,4.5,5,1236,1719254
04/25/2025,PERU,SYSTEMS,PAYMENT METHODS,263,ADQUIRENCIA,2,0,2,2,5,5,1,2,0,229996
04/25/2025,PERU,SYSTEMS,PAYMENT METHODS,264,OTHER PAYMENT PRODUCTS & SERVICES,4,2,5,5,0,0,2,4,0,331318
04/25/2025,PERU,SYSTEMS,PAYMENT METHODS,265,ISSUING,4,3,2,4,1,1,0.5,2,0,1967083
04/25/2025,PERU,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,1,1,1,1,0,0,0,1,0,247045
04/25/2025,PERU,SYSTEMS,RETAIL,94,CRM & DIGITAL MARKETING,2,2,2,2,0,0,1.5,2,1,151188
04/25/2025,PERU,SYSTEMS,RETAIL,180,MOBILE CHANNELS,9,9,9,9,13,13,2,6,3,1389856
04/25/2025,PERU,SYSTEMS,RETAIL,181,CONTACT CENTER,3,3,1,1,0,0,1,3,24,641953
04/25/2025,PERU,SYSTEMS,RETAIL,182,AGENTES CORRESPONSALES,3,3,3,3,0,0,0,1,876,1549778
04/25/2025,PERU,SYSTEMS,RETAIL,183,ATMS Y AUTOSERVICIOS,6,6,6,6,1,1,2,3,0,1597571
04/25/2025,PERU,SYSTEMS,RETAIL,184,BRANCHES & SALES ADVISORY,14,13,14,15,0,0,4,6,74,829332
04/25/2025,PERU,SYSTEMS,RETAIL,185,WEB Y PORTALES,6,6,6,6,0,0,2,4,20,1553159
04/25/2025,PERU,SYSTEMS,RISK,39,RISKS,19,13,6,19,3,3,9,15,1756,5083162
04/25/2025,PERU,SYSTEMS,RISK,393,COLLECTIONS,6,6,5,5,4,4,4,5,0,217934
04/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6110,TESTING TOOLS,0,0,0,0,0,0,0,0,0,0
04/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6110,TESTING TOOLS,0,0,0,0,0,0,0,0,0,0
04/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6136,DEVOPS - CI/CD,0,0,0,0,0,0,0,0,0,0
04/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,6136,DEVOPS - CI/CD,0,0,0,0,0,0,0,0,0,0
04/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,7150,Z PERU,0,0,0,0,0,0,0,0,0,0
04/25/2025,PERU,SYSTEMS,SYSTEM OFFICE MIRST,7150,Z PERU,0,0,0,0,0,0,0,0,0,0
04/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,CONTENT MANAGEMENT,288,CONTENT MANAGEMENT,7,7,7,7,0,0,5,7,92,5702606
04/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,DATA & ANALYTICS,170,DATA & ANALYTICS,3,3,3,4,3,3,2.5,5,1,168493
04/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,DIGITAL ASSETS,6576,DIGITAL ASSETS,0,0,2,2,0,0,2,2,0,189152
04/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,OPTIMIZATION & FUNNEL HEALTH,32,OPTIMIZATION & FUNNEL HEALTH,9,9,4,4,0,0,5,6,2,209620
04/25/2025,RETAIL CLIENT SOLUTIONS,CROSS,TRAFFIC GENERATION & MARKETING AUTOMATION,339,TRAFFIC GENERATION & MARKETING AUTOMATION,0,0,2,2,0,0,2,3,0,39321
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,,7028,US GWA,3,0,0,3,0,0,0,0,0,0
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,AM&GW,6250,AM&GW,1,1,1,1,3,3,0,1,48,2916881
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - INFRA MULTICANAL,292,INFRAESTRUCTURA MULTICANAL - RETAIL,0,0,1,1,3,3,1,1,0,984049
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - MOBILE,287,PLATAFORMA RETAIL - MOBILE,2,2,9,9,32,38,6,8,16,13070791
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,439,GP2 - HORUS,1,1,1,1,0,0,0,0,0,4827
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,440,GP2 - TOHU,2,1,2,2,0,0,0,1,0,29887
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,441,GP2 - BCEA,1,1,1,1,0,0,0,0,0,0
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,4964,PLATAFORMA ADQUIRENCIA,0,0,1,3,0,0,3,3,0,155638
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,7165,PLATAFORMA EMISION,0,0,1,2,0,0,1,2,0,26487
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL-PRESCRIPTION BUSINESS,53,CONSUMER FINANCE,0,0,1,3,0,0,2,3,0,2996
04/25/2025,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,0,0,1,1,0,87635
04/25/2025,URUGUAY,INGENIERIA & DATA,DE #ONE DATAHUB URUGUAY,5685,ENGINEERING & DATA,1,1,0,1,6,9,0,1,0,3086
04/25/2025,URUGUAY,SYSTEMS ENGINEERING,,224,CHANNELS,17,0,2,17,2,3,4,12,3104,8719779
04/25/2025,URUGUAY,SYSTEMS ENGINEERING,,350,CROSS SYSTEMS,3,0,0,3,0,0,2,2,0,14641
04/25/2025,URUGUAY,SYSTEMS ENGINEERING,,4801,CFE,11,1,0,11,0,0,1,3,0,14696
04/25/2025,URUGUAY,SYSTEMS ENGINEERING,,5117,CORE BANKING,19,0,0,19,4,6,5,8,0,951568
04/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,61,ASSET MANAGEMENT,10,10,10,10,0,0,1,1,0,0
04/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,298,RISK,15,15,16,16,2,2,10,10,0,0
04/25/2025,VENEZUELA,SYSTEMS,BANKING SYSTEMS,299,BANKING CREDIT PRODUCTS,6,6,6,6,3,3,1,1,0,0
04/25/2025,VENEZUELA,SYSTEMS,CHANNELS,153,BRANCH,6,6,6,6,0,0,3,3,0,1694158
04/25/2025,VENEZUELA,SYSTEMS,CHANNELS,269,OTHER WEB & CC,16,13,14,14,0,0,4,10,44,3154271
04/25/2025,VENEZUELA,SYSTEMS,CHANNELS,270,ENTERPRISE WEB & MOBILE,13,13,13,13,2,2,3,5,415,1864862
04/25/2025,VENEZUELA,SYSTEMS,CHANNELS,271,RETAIL WEB & MOBILE,8,8,9,9,7,7,1,4,132,2146730
04/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,80,FINANCE,17,17,17,17,0,0,1,1,0,0
04/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,200,TALENT & CULTURE,9,9,9,9,0,0,0,0,0,0
04/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,290,COMPLIANCE & DATA,11,11,10,10,1,1,2,4,0,464
04/25/2025,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,291,INTRANET,7,7,7,7,4,4,3,3,0,14459693
04/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,54,INTERBANK PAYMENTS,8,8,8,8,0,0,3,3,0,686690
04/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,169,ACCOUNTS,5,5,5,5,3,3,1.5,2,0,2716
04/25/2025,VENEZUELA,SYSTEMS,CROSS SERVICES,350,CROSS SYSTEMS,11,11,11,11,0,0,6,6,0,126
04/25/2025,VENEZUELA,SYSTEMS,PAYMENT,201,ISSUING(EMISOR/AUTORIZADOR),4,4,4,4,0,0,1,2,0,4667
04/25/2025,VENEZUELA,SYSTEMS,PAYMENT,202,MERCHANTS ACQUIARING,4,4,4,4,0,0,2,2,0,0
04/25/2025,VENEZUELA,SYSTEMS,PAYMENT,203,OTHERS PAYMENTS,6,6,6,6,0,0,4,4,0,0
05/25/2025,ARGENTINA,INGENIERIA & DATA,ALPHA ARCHITECTURE,3572,ALPHA,1,1,1,1,35,36,1,1,0,28857
05/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,8,8,0,1,0,1120
05/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,0,0,1,1,0,17405
05/25/2025,ARGENTINA,INGENIERIA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,21,24,1,1,0,4478
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,416,PA02 MERCHANTS-ACQUIRING / COMERCIOS-ADQUIRENCIA,4,4,4,4,5,5,3,4,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4851,PA04 BBVA ADQUIRENTE - CICLO DE VIDA COMERCIOS,3,3,3,3,9,9,0,1,0,31688
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4853,PA03 PSP - MERCURIO,1,1,1,1,1,1,1,1,0,32950
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,5297,PA05 BBVA ADQUIRENTE - TRANSACCIONALIDAD,2,2,2,2,1,1,1,2,0,8742
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,379,AR02 ENTERPRISE WEB CORE,2,1,2,2,0,0,0,0,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,381,EB02 ENTERPRISE MOBILE / MOVILES EMPRESAS,1,1,0,1,0,0,0,0,0,360221
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,382,EB01 ENTERPRISE WEB / WEB EMPRESAS,4,4,1,4,3,3,0,1,7,1228953
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4264,AR37 WEB PUBLICA EMPRESAS,2,2,0,2,0,0,0,0,0,26630
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,4651,EB03 CANALES EMPRESAS,5,0,2,5,0,0,2,2,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,5963,AR43 OPEN BANKING EMPRESAS,1,1,0,1,2,2,1,1,0,568
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,5964,AR42 ETPB,1,1,1,1,1,1,0,1,0,1933
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6478,AR44 PLATAFORMA SENDA ARG,5,5,3,5,4,4,0,2,0,40227
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6479,AR45 HELP DESK ARG,1,1,0,1,0,0,0,0,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,6696,AR46 GEMA ARG,1,1,0,1,1,1,0.5,1,0,50326
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,140,AR28 PAGOS Y COBROS,10,10,6,10,4,4,8,9,0,33208
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,141,AR27 GESTION DE CHEQUES,1,1,1,1,0,0,1,1,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,142,PE01 PENSIONS,9,9,9,9,0,1,5,5,0,105907
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7624,AR53 PAGOS NOMINAS / CONVENIOS,5,5,5,5,0,0,4,4,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7625,AR50 EFECTOS,1,1,1,1,3,3,1,1,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CASH MANAGEMENT,7626,AR51 ECHEQ / FCEM,2,2,2,2,0,0,1,2,0,42224
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,COMEX,435,AR16 COMERCIO EXTERIOR,7,7,7,7,2,2,6,7,0,6139
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,COMEX,7623,AR49 EXTRANJERO,6,6,5,6,3,3,4,4,0,3867
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,332,AR21 SERVICIOS CORE FINANCIEROS,4,4,4,4,4,4,4,4,0,769
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,333,AR20 LOANS / PRESTAMOS,3,3,3,3,1,1,3,3,0,3038
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,334,AR25 PEOPLE NEXTGEN,2,2,2,2,2,2,0.5,1,0,84515
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,335,AR24 PEOPLE LEGACY,4,4,4,4,2,2,2,3,0,246378
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,336,AR22 ACCOUNTS & DEPOSITS / CUENTAS,10,9,10,10,3,3,6,9,0,121876
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,337,AR23 PEOPLE SERVICING,5,5,5,5,3,3,3,3,0,197080
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORE PRODUCTS,338,AR26 SERVICIOS PASIVOS,6,6,6,6,4,4,6,6,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,186,CF06 FINANCE / FINANZAS,13,13,13,13,1,1,7,7,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,187,CF07 PROCUREMENT,6,6,6,6,0,0,3,3,0,85385
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,189,AR36 LOCAL SERVICES,9,9,8,9,0,0,0,4,9,603070
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,190,CF02 COMPLIANCE,8,7,2,8,2,2,1,2,81,339933
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,191,CF03 LEGAL,1,1,0,1,1,1,1,1,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,192,AR19 DIGITALIZACION DE IMAGENES,3,3,2,3,1,1,1.5,2,0,148964
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,193,AR18 AUTOMATIZACION DE PROCESOS,1,1,1,1,5,5,0,0,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,194,AR17 ENGINEERING SERVICES,11,11,10,11,0,0,2.5,4,4,285431
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,195,CF01 TALENT & CULTURA,17,17,13,13,1,1,3,7,75,935233
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,CORPORATE FUNCTIONS,4265,AR38 SALUD FINANCIERA,2,2,1,2,0,0,0,0,0,18168
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,409,AR06 COBRANZAS EMISION TC,4,0,0,4,1,1,3,4,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,410,AR11 ABM,2,2,1,2,10,10,1,1,0,12039
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,412,RB04 ATM /CAJEROS AUTOMATICOS,1,1,0,1,0,0,1,1,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,413,AR07 TARJETA DE DEBITO,1,1,1,1,2,2,1,1,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,414,AR12 CONTABILIDAD TC,3,3,1,3,4,4,3,3,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,418,AR10 IMPUESTOS TC,2,2,2,2,0,0,2,2,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MEDIOS DE PAGO,7622,AR48 DISTRIBUCION DE PRODUCTOS,2,1,1,2,1,1,1,2,0,6918
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,433,CIB04 GLOBAL MARKET,8,4,4,8,25,25,2,2,0,14798
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7605,CIB07 ASSET MANAGEMENT,4,3,3,4,0,0,2,2,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7608,CIB05 OPERATION DATA,5,1,0,5,0,0,1,2,0,33437
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MERCADOS Y CUSTODIAS,7610,CIB06 ALYC,0,0,0,0,0,0,2,2,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,136,RB05 RETAIL CONTACT CENTER / CONTACT CENTER PARTICULARES,7,7,6,7,0,0,2.5,5,792,136907
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,137,AR34 GESTION SUCURSALES y RECLAMOS,2,2,2,2,1,1,0.5,2,0,106328
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,139,AR01 AUTOSERVICIOS SUCURSALES,4,4,3,4,1,1,1,3,0,230668
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,4263,RB07 CONTACT CENTER / GESTION DE MORA,4,4,4,4,1,1,2,3,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,5854,AR41 TRAFFIC GENERATION & MARKETING AUTOMATION,1,1,1,1,0,0,1,1,2,13547
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,MODELOS DE ATENCION,7602,AR30 TESORO y CAJA,2,2,1,2,0,0,1,2,0,279069
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,RIESGOS MAYORISTAS,188,CF05 RISKS / RIESGOS MAYORISTA,15,15,5,15,6,6,11,11,0,73191
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,STAFFING Y METODOLOGIA,149,AR35 BRANCHES / OFICINAS OPERATORIA,3,3,3,3,0,0,1,1,18,3950613
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,72,IN01 INSURANCE DISTRIBUTION/CHANNELS WEB,6,4,0,6,0,0,0,1,0,94443
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,73,AR14 INSURANCE SERVICES,3,3,3,3,0,0,2,2,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,74,AR13 INSURANCE DISTRIBUTION/CHANNELS CORE,5,1,2,5,0,0,1,1,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF SEGUROS,5473,AM02 CONSUMER FINANCE,1,1,1,1,0,0,0,0,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,5473,AM02 CONSUMER FINANCE,3,3,3,3,0,0,2.5,3,0,102965
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7632,AM05 CONSUMER FINANCE,12,11,10,12,1,1,8,10,0,323298
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7633,AM03 CONSUMER FINANCE,5,5,5,5,0,0,0.5,1,187,271254
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,SWF VINCULADAS,7634,AM04 CONSUMER FINANCE,5,5,5,5,0,0,0,1,0,277836
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6213,TRANSFORMACION NEXTGEN,1,1,0,1,0,0,0,1,0,100318
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6778,PROCESS SYSTEMS ARG,0,0,0,0,0,0,2,2,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,TRANSFORMACION Y CALIDAD OPERATIVA,6860,DEVOPS AR,2,2,0,2,0,0,0,2,0,1160534
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5193,"AR39 PRESTAMOS, ADELANTOS E INVERSIONES",4,4,4,4,0,0,1,1,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5194,RB06 NECESIDADES DIGITALES,2,2,2,2,6,6,1,1,0,323840
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5195,AR31 PAQUETES Y TARJETAS,5,5,5,5,0,0,1,1,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5196,AR33 PRODUCTOS NO CREDITICIOS,4,4,4,4,1,1,0,1,4,1726064
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5197,AR40 PRODUCTIVIDAD,1,0,1,1,0,0,0,0,0,230
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,5198,AR32 MOTOR DE RIESGOS,2,2,2,2,2,2,0,1,0,115847
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,6161,AR47 FORMULARIOS Y CONTRATOS DIGITALES,2,2,1,2,2,2,2,3,0,37118
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,VENTAS,7145,AR03 PRESTAMOS HIPOTECARIOS,4,4,1,4,3,3,3,4,0,0
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,229,RB02 RETAIL MOBILE / MOVILES PARTICULARES,19,7,1,19,2,3,12.5,19,0,2939
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,230,RB01 RETAIL WEB / WEBS PARTICULARES,24,13,6,24,5,6,11,19,0,313415
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,411,AR09 BENEFICIOS,3,3,0,3,0,0,0,2,2,1269096
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,415,AR04 MEDIOS ELECTRONICOS DE PAGOS - MOBILE,2,2,0,2,0,0,0,1,11,74049
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,417,AR05 LOYALTY,2,2,2,2,0,0,0,1,2,101625
05/25/2025,ARGENTINA,SYSTEMS ENGINEERING,WALLET & DIGITAL CHANNELS,6716,AR15 EVOLUCION DIGITAL DE GESTION DE TARJETAS,1,1,0,1,0,0,0,1,0,61213
05/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,12,"LEGAL, FUNDACION BBVA",23,17,15,16,12,12,11.5,16,78,2380326
05/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,13,AUDIT,6,6,5,5,1,1,4,5,6,660774
05/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,16,OTHERS NO CFE,3,3,3,3,0,1,1,3,39,858475
05/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,17,COMMS,16,16,10,11,1,1,10,13,19,1635055
05/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,18,ENGINEERING FOR ENGINEERING,14,12,14,14,5,6,7,11,1,1729447
05/25/2025,CFE,AUD.LEGAL&CHAIRMAN UNITS,,37,M&A,7,7,1,1,0,0,6.5,7,0,12649
05/25/2025,CFE,FINANCE,,27,REPORTING REGULATORIO,10,10,11,11,17,17,6.5,12,0,668419
05/25/2025,CFE,FINANCE,,34,CONSOLIDACION REPORTING Y FISCAL,12,8,10,10,20,20,9.5,13,0,6918563
05/25/2025,CFE,FINANCE,,42,PROCUREMENT,6,6,5,5,2,2,3,6,384,1227943
05/25/2025,CFE,FINANCE,,43,INVEST & COST MANAGEMENT,5,5,5,5,15,15,1,5,0,1503069
05/25/2025,CFE,FINANCE,,45,RENTABILIDAD & PERFORMANCE MANAGEMENT,3,3,4,4,39,39,1,3,0,53039
05/25/2025,CFE,R&IC,,9,NFR,5,5,4,4,21,21,1,4,0,637201
05/25/2025,CFE,R&IC,,29,CONTROL INTERNAO DE RIESGOS,4,4,4,4,8,8,3,5,49,589124
05/25/2025,CFE,R&IC,,30,COMPLIANCE,15,11,11,14,10,10,7.5,14,21,3130288
05/25/2025,CFE,R&IC,,4911,CROSS DATA & AML,0,0,1,1,0,0,1,1,0,119092
05/25/2025,CFE,R&IC,,6151,SCREENING & TRANSACTION MONITORING AML,4,4,0,5,11,11,4,5,0,76346
05/25/2025,CFE,R&IC,,7051,REPORTING FRAUDE,1,1,0,1,0,0,0,0,0,367477
05/25/2025,CFE,RISK,,6,RETAIL CREDIT RISK,0,0,3,3,31,31,1,3,0,336122
05/25/2025,CFE,RISK,,7,PROVISIONES,3,3,3,3,12,12,0.5,3,0,596238
05/25/2025,CFE,RISK,,28,OTHER RISKS,15,13,11,15,5,5,12.5,13,0,1505074
05/25/2025,CFE,RISK,,31,WHOLESALE CREDIT RISK,10,10,9,9,43,49,9,11,0,1762253
05/25/2025,CFE,RISK,,38,ESG & REPORTING & ANALYTICS,8,7,9,9,27,28,4,10,0,809126
05/25/2025,CFE,RISK,,46,CAPITAL,10,10,5,10,30,30,6,8,0,517078
05/25/2025,CFE,T&C,,11,TALENT MANAGEMENT,23,20,13,15,19,20,14.5,20,4,2100606
05/25/2025,CFE,T&C,,41,PREMISES & SERVICES,21,20,17,18,5,5,15,19,151,1823311
05/25/2025,CFE,T&C,,47,WORKFORCE ADMINISTRATION,2,2,1,1,5,5,1,2,4,457563
05/25/2025,CFE,T&C,,5028,WORKFORCE RECRUITING-TALENT,2,2,0,0,0,0,2,3,0,4341
05/25/2025,CIB,DATA ENGINEERING,ANALYTICS,5161,CIB SUSTAINABILITY & BUSINESS SOL,1,1,1,1,2,2,0,1,0,0
05/25/2025,CIB,DATA ENGINEERING,ANALYTICS,7557,GTB ANALYTICS,3,3,3,3,0,0,0,1,0,33259
05/25/2025,CIB,DATA ENGINEERING,ANALYTICS,7558,POST-TRADE SOLUTIONS,8,7,7,8,21,23,3,7,3941,15449073
05/25/2025,CIB,DATA ENGINEERING,ANALYTICS,7559,SUSTAINABILITY SOLUTIONS,5,3,5,5,2,2,2,4,0,263278
05/25/2025,CIB,DATA ENGINEERING,DATA HUB,4921,CIB DATAHUB & EXECUTION,1,1,1,1,128,135,0,1,0,43439
05/25/2025,CIB,DATA ENGINEERING,FINANCE DATA,7549,DATAWAREHOUSE & DATAMARTS,2,2,2,2,1,1,1,2,0,2093276
05/25/2025,CIB,DATA ENGINEERING,RISK DATA,7551,GM RISK DATA,1,1,1,1,13,13,0,1,583,726110
